Global Inputs
Study Type,Direct Sun - Annual
Floor Area Loss,40%
Max Direct Sun Time,3 hr

Case 1 Result
% > max direct sun time, 84%, Fail

Case 1 Hours of Sun Floor Grid (length x depth)
depth, 38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
1,0.1699,0.2055,0.2329,0.2986,0.4575,0.5973,0.7808,1.1836,2.1534,4.0521,6.5315,8.0822,8.6027,8.9699,9.0685,9.1507,9.2027,9.2329,9.2493,9.2548,9.2438,9.1342,9.0082,8.8767,8.6438,8.0247,6.5479,4.2548,2.2027,1.2575,0.8575,0.5918,0.4959,0.4164,0.3616,0.3151,0.274,0.2493
2,0.474,0.5397,0.6192,0.726,0.874,1.1726,1.5808,2.1753,3.2356,4.274,5.4137,6.4959,7.2466,7.7836,8.0219,8.1425,8.2411,8.3425,8.3342,8.3068,8.2548,8.1699,8.0274,7.6575,7.0904,6.2959,5.3452,4.2877,3.0027,2.2575,1.463,1.1205,0.9014,0.7233,0.5589,0.4603,0.4137,0.3726
3,0.6712,0.7644,0.8685,1.1205,1.3726,1.811,2.137,2.7753,3.4466,4.1671,4.7205,5.4767,5.9918,6.4685,6.8603,7.1315,7.2438,7.3315,7.3781,7.3808,7.2904,7.1534,6.8877,6.4986,5.937,5.2712,4.7479,4.0027,3.3041,2.7397,2.1671,1.6329,1.2384,1.0356,0.8904,0.7507,0.6466,0.5452
4,0.8959,1.0685,1.2137,1.4219,1.726,1.9808,2.3452,2.8767,3.2932,3.811,4.2082,4.7397,5.0849,5.5178,5.8329,6.1425,6.3699,6.4959,6.4384,6.3726,6.2658,5.9863,5.8493,5.5041,5.2548,4.7644,4.474,3.789,3.3644,2.811,2.4219,2.0822,1.6658,1.3699,1.1041,0.9671,0.8658,0.7534
5,1.0548,1.2055,1.463,1.6466,1.8658,2.1452,2.4247,2.8356,3.137,3.5589,3.8274,4.2603,4.5808,4.7315,5.0959,5.2521,5.4521,5.5068,5.5123,5.4411,5.263,5.1534,4.8849,4.7781,4.3699,4.1233,3.8575,3.4137,3.1918,2.7452,2.4877,2.126,1.8767,1.537,1.3178,1.1671,1.0082,0.9096
6,1.2356,1.4712,1.5945,1.7918,2.0301,2.1644,2.5397,2.7671,2.9562,3.3671,3.4932,3.8384,4.1452,4.2521,4.4219,4.5863,4.6411,4.7781,4.7041,4.6329,4.6055,4.3918,4.3452,4.126,3.8712,3.5918,3.4027,3.0795,2.8877,2.5562,2.3425,2.2192,1.9288,1.7315,1.474,1.2767,1.1671,1.0575
7,1.2767,1.389,1.5562,1.7726,1.8658,2.1397,2.3288,2.5452,2.6274,3.0137,3.1315,3.4,3.6082,3.811,3.9096,4.0904,4.1507,4.0575,4.1753,4.1616,3.9753,3.9507,3.9397,3.6904,3.5507,3.3616,3.1534,2.8712,2.7479,2.5178,2.2932,2.1041,1.9836,1.6795,1.5397,1.4,1.2712,1.1644
8,1.274,1.4466,1.7397,1.8466,1.9589,2.2027,2.3452,2.5753,2.6904,2.9562,3.0466,3.2548,3.4521,3.5781,3.6767,3.6384,3.7726,3.8438,3.7836,3.611,3.6027,3.5753,3.4055,3.3014,3.2027,3.1178,2.8712,2.6411,2.5699,2.3781,2.2493,2.0137,1.8849,1.7041,1.5014,1.4082,1.3288,1.1781
9,1.3041,1.5397,1.6274,1.737,1.9205,2.0521,2.189,2.3479,2.5151,2.7041,2.7808,2.9397,3.0493,3.0877,3.1836,3.2384,3.2411,3.4055,3.2603,3.1918,3.2192,3.1973,3.0877,3.0274,2.8877,2.9726,2.7315,2.537,2.5534,2.3315,2.1726,2.0219,1.8822,1.8137,1.6027,1.4438,1.4,1.3644
10,1.389,1.463,1.5671,1.7151,1.8438,1.9507,2.0986,2.1671,2.3397,2.5041,2.5616,2.6548,2.7151,2.7507,2.9014,2.9507,2.9315,2.9123,2.9616,2.9205,2.8219,2.7726,2.7973,2.7644,2.6575,2.7808,2.5781,2.4438,2.5178,2.3014,2.2,2.1342,1.8959,1.8192,1.7589,1.5342,1.4493,1.4082
11,1.4493,1.4877,1.6055,1.726,1.789,1.8712,2.0575,2,2.2,2.3123,2.3425,2.3178,2.4493,2.5616,2.5836,2.6822,2.6027,2.5781,2.6767,2.674,2.5151,2.4795,2.4932,2.5068,2.4904,2.4877,2.3836,2.2822,2.3836,2.2301,2.1699,2.0603,1.8904,1.8055,1.7342,1.6767,1.4712,1.4164
12,1.4,1.4685,1.663,1.6795,1.7123,1.7918,1.9096,1.8411,2.0411,2.1041,2.0904,2.1425,2.2795,2.3151,2.3534,2.3699,2.3726,2.3918,2.3616,2.389,2.326,2.2849,2.2575,2.1507,2.3014,2.2959,2.1781,2.0685,2.1507,2.0027,1.9699,1.8932,1.8,1.6685,1.6,1.5425,1.4192,1.2959
13,1.3753,1.4986,1.5918,1.6274,1.6411,1.726,1.7699,1.6795,1.8137,1.9096,1.9726,1.9315,2.1014,2.0959,2.1205,2.1178,2.2027,2.2164,2.1726,1.9781,2.1151,2.1096,2.0822,1.9671,2.0493,2.0904,2.0082,1.9233,2.0055,1.8904,1.8411,1.7479,1.7151,1.5945,1.5205,1.4658,1.4301,1.2822
14,1.3479,1.5288,1.537,1.5534,1.5562,1.6932,1.5973,1.5397,1.6932,1.8027,1.8548,1.8027,1.9205,1.8685,1.9041,1.9233,2.0356,2.0493,1.9479,1.8685,1.8959,1.9452,1.9041,1.8521,1.9342,1.8164,1.8247,1.7753,1.8685,1.7863,1.737,1.674,1.5699,1.5096,1.4384,1.3863,1.3589,1.337
15,1.4,1.4438,1.4795,1.4685,1.4712,1.5233,1.4301,1.4767,1.6027,1.7041,1.7425,1.6603,1.7178,1.6986,1.7781,1.8219,1.8603,1.8767,1.7425,1.7288,1.6932,1.7726,1.7288,1.7397,1.8329,1.7096,1.6192,1.6192,1.7205,1.6932,1.6411,1.589,1.4849,1.4986,1.3479,1.3041,1.2795,1.2685
16,1.3836,1.3699,1.3918,1.3534,1.326,1.4,1.3452,1.4301,1.5068,1.6082,1.6055,1.4877,1.5452,1.5918,1.6575,1.7205,1.6438,1.6164,1.6438,1.6055,1.5753,1.5562,1.5233,1.6247,1.7205,1.611,1.537,1.4493,1.5671,1.6082,1.5479,1.5096,1.4274,1.4137,1.3315,1.2411,1.1918,1.2
17,1.2822,1.2849,1.2685,1.2274,1.3233,1.3205,1.2603,1.3781,1.4192,1.5096,1.4548,1.3562,1.4548,1.4986,1.5507,1.5753,1.5288,1.4849,1.5342,1.5014,1.474,1.4438,1.3452,1.5123,1.5699,1.5096,1.4575,1.3781,1.4137,1.5096,1.4466,1.4164,1.3534,1.3123,1.3534,1.2027,1.1479,1.1233
18,1.1836,1.1342,1.1753,1.1836,1.2959,1.2411,1.1836,1.2932,1.3151,1.3644,1.3123,1.2822,1.3562,1.4027,1.4438,1.4575,1.3699,1.3205,1.4192,1.4055,1.3781,1.326,1.2877,1.3836,1.4137,1.4055,1.3753,1.3041,1.3397,1.3753,1.2986,1.3096,1.2685,1.2247,1.263,1.1753,1.1096,1.0849
19,1.0712,1.1014,1.1342,1.1479,1.2164,1.1589,1.1096,1.2137,1.1753,1.2411,1.2438,1.2137,1.2575,1.3096,1.337,1.3068,1.2877,1.2466,1.2986,1.3014,1.2767,1.1589,1.2164,1.263,1.2521,1.2986,1.2904,1.2329,1.2685,1.3041,1.2137,1.137,1.1726,1.1863,1.1699,1.1644,1.0712,1.0411
20,1.0384,1.0685,1.0932,1.1315,1.1425,1.0877,1.0712,1.0932,1.0548,1.1863,1.1808,1.1534,1.1507,1.2164,1.2274,1.1863,1.1918,1.1808,1.1726,1.2137,1.1945,1.1014,1.1562,1.2137,1.1068,1.189,1.2,1.1671,1.211,1.2438,1.1781,1.1014,1.0274,1.0877,1.0795,1.1315,1.0384,1.0082
21,1.0055,1.0274,1.0521,1.126,1.0603,1.0082,1.011,0.9808,1.0055,1.1342,1.1178,1.0904,1.0438,1.1178,1.0712,1.0986,1.0986,1.1151,1.0438,1.1096,1.0932,1.0356,1.0877,1.1425,1.0521,1.0055,1.0986,1.0795,1.1397,1.1753,1.1342,1.0521,0.9863,0.9397,0.9753,1.0411,1.0137,0.9589
22,0.9616,0.9836,1.0055,1.0438,0.9863,0.9096,0.9041,0.937,0.9589,1.0822,1.0603,1.0329,0.9753,1.0027,1.0164,1.0192,1.0493,1.0575,0.989,0.9973,0.9726,0.9781,1.0329,1.0849,1.0027,0.9616,0.9726,0.989,1.0658,1.1123,1.0959,1.011,0.9479,0.9123,0.8822,0.9342,1.0055,0.9151
23,0.9151,0.937,0.9562,0.9589,0.8849,0.7945,0.8603,0.8822,0.8986,1.011,1,0.9616,0.8932,0.874,0.9452,0.9589,0.9863,0.9863,0.9315,0.8466,0.8822,0.9233,0.9781,0.9644,0.9452,0.9233,0.8658,0.8849,0.9836,1.0466,1.0575,0.9671,0.9151,0.8795,0.8712,0.8164,0.8959,0.8767
24,0.8767,0.8959,0.9479,0.8712,0.789,0.7562,0.8247,0.8438,0.8575,0.9534,0.9452,0.8932,0.7808,0.8301,0.874,0.9096,0.926,0.8932,0.8685,0.7836,0.811,0.8603,0.9151,0.8849,0.8795,0.874,0.8219,0.7479,0.8822,0.9644,1.0192,0.9151,0.8685,0.8411,0.8356,0.7753,0.789,0.8548
